Phone,Price,Mobile Link,Brand,Color,Storage
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_832&otracker=browse&fm=organic&iid=en_jhbR9mf4BUtnaeXXRthfDiTdx8ZXcD_dX062UtnCMuYggfZSUpuYcUodr1OAsuGiBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,SAMSUNG,Sea Green,64 GB
Micromax S117,₹988,https://www.flipkart.com/micromax-s117/p/itm9578dec932dff?pid=MOBGXC4HSJZFMBP5&lid=LSTMOBGXC4HSJZFMBP5OBRDB2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_833&otracker=browse&fm=organic&iid=2d6300cf-315c-4634-b9ba-3f8022965f12.MOBGXC4HSJZFMBP5.SEARCH&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,Micromax,Jade Black,128 GB
Kechaoda K115,"₹1,069",https://www.flipkart.com/kechaoda-k115/p/itm5f1179e4f5a06?pid=MOBGT7FNTAYCKH6K&lid=LSTMOBGT7FNTAYCKH6KRLUUM4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_834&otracker=browse&fm=organic&iid=2d6300cf-315c-4634-b9ba-3f8022965f12.MOBGT7FNTAYCKH6K.SEARCH&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,Kechaoda,Jazzy Green,128 GB
Nokia 110 DS 4G TA-1556,"₹2,399",https://www.flipkart.com/nokia-110-ds-4g-ta-1556/p/itm3531125844d7a?pid=MOBGRNFTPNEFFJGT&lid=LSTMOBGRNFTPNEFFJGTAZEIJP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_835&otracker=browse&fm=organic&iid=2d6300cf-315c-4634-b9ba-3f8022965f12.MOBGRNFTPNEFFJGT.SEARCH&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,Nokia,Glimmer Black,128 GB
"OPPO A59 5G (Silk Gold, 128 GB)","₹15,499",https://www.flipkart.com/oppo-a59-5g-silk-gold-128-gb/p/itmb953e8a228a44?pid=MOBGW4JKTTPXVNMA&lid=LSTMOBGW4JKTTPXVNMABDP9WD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_836&otracker=browse&fm=organic&iid=2d6300cf-315c-4634-b9ba-3f8022965f12.MOBGW4JKTTPXVNMA.SEARCH&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,OPPO,Ice Blue,128 GB
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_837&otracker=browse&fm=organic&iid=en_jhbR9mf4BUtnaeXXRthfDiTdx8ZXcD_dX062UtnCMubXlvMzXTe28MpTD6eAehSAOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,SAMSUNG,Blue Black,128 GB
"SAMSUNG Galaxy S23 Ultra 5G (Green, 256 GB)","₹92,999",https://www.flipkart.com/samsung-galaxy-s23-ultra-5g-green-256-gb/p/itm77dc35f7779a4?pid=MOBGMFFX32WUYXUJ&lid=LSTMOBGMFFX32WUYXUJEUVNIW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_838&otracker=browse&fm=organic&iid=en_jhbR9mf4BUtnaeXXRthfDiTdx8ZXcD_dX062UtnCMuY30_2_AbA3gA_ceP9h-GndtydYOxhsGSIzx6UtsVnae6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,SAMSUNG,Stardust Silver,256 GB
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,₹994,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb/p/itm2e5e3797665af?pid=MOBGQFAVZRNAYDX4&lid=LSTMOBGQFAVZRNAYDX4CZ6SOI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_839&otracker=browse&fm=organic&iid=2d6300cf-315c-4634-b9ba-3f8022965f12.MOBGQFAVZRNAYDX4.SEARCH&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,itel,Glimmer Black,128 GB
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,₹994,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb/p/itm2e5e3797665af?pid=MOBGQCFXYPFQY97H&lid=LSTMOBGQCFXYPFQY97HSSGSZX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_35_840&otracker=browse&fm=organic&iid=2d6300cf-315c-4634-b9ba-3f8022965f12.MOBGQCFXYPFQY97H.SEARCH&ppt=None&ppn=None&ssid=yqk88z5alc0000001713048260107,itel,Aurora Gold,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_841&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaSRyNXa1IDDeORF1L4bUJynqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,REDMI,2a,Not available
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_842&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaQ-sx4BJ9q8bOYRwLGUuOylWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Starfrost White,128 GB
"itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB (Deep Blue, 32 MB)",₹994,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb-deep-blue-32-mb/p/itm2e5e3797665af?pid=MOBGQC34SYHZSBRC&lid=LSTMOBGQC34SYHZSBRCMM95CP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_843&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGQC34SYHZSBRC.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,itel,Power Black,64 GB
"realme GT NEO 3 (150W) (Nitro Blue, 256 GB)","₹22,999",https://www.flipkart.com/realme-gt-neo-3-150w-nitro-blue-256-gb/p/itma43826bdb3cdd?pid=MOBGDMYJZZMHWFVQ&lid=LSTMOBGDMYJZZMHWFVQCCHC0S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_844&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGDMYJZZMHWFVQ.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,realme,Ocean Green,128 GB
itel Ace2 lite Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,₹898,https://www.flipkart.com/itel-ace2-lite-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itmbcf37ae5eebc6?pid=MOBGQCFMNRKFAYMZ&lid=LSTMOBGQCFMNRKFAYMZLQB1VE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_845&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGQCFMNRKFAYMZ.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,itel,Charcoal Black,128 GB
Kechaoda A26,₹960,https://www.flipkart.com/kechaoda-a26/p/itmfcvuscszh9sjb?pid=MOBFCVSRZZXQWGGW&lid=LSTMOBFCVSRZZXQWGGW4F0PL6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_846&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBFCVSRZZXQWGGW.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,Kechaoda,Ice Blue,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_847&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaSueqyISYSr0F8JzkpqBnEMykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_848&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaRam8kcJV1DY7XelZMMDpjuhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Ash Black,128 GB
KARBONN K531,"₹1,320",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGJZNP6SU4Y7R3&lid=LSTMOBGJZNP6SU4Y7R3AWWRGT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_849&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGJZNP6SU4Y7R3.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,KARBONN,Ink blue,128 GB
KARBONN K531,"₹1,321",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGBG7MKQZAFTQW&lid=LSTMOBGBG7MKQZAFTQWPOOGZJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_850&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGBG7MKQZAFTQW.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,KARBONN,Royal Blue,64 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_851&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaRB3SFykhktdaWYQWubLnYL1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,REDMI,White,512 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_852&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaRyHhNexUoeOWoQfIkjrARTlQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Groovy Violet,128 GB
"REDMI Note 13 5G (Stealth Black, 128 GB)","₹16,840",https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itm82475e073eb2e?pid=MOBGXFFKGXBGQS5G&lid=LSTMOBGXFFKGXBGQS5GKPRYYM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_853&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGXFFKGXBGQS5G.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,REDMI,Starshine Green,128 GB
"REDMI 11 Prime (Playful Green, 64 GB)","₹8,990",https://www.flipkart.com/redmi-11-prime-playful-green-64-gb/p/itm3df03ddd7739e?pid=MOBGZHFGRXY7H6XH&lid=LSTMOBGZHFGRXY7H6XHHJXPTW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_854&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGZHFGRXY7H6XH.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,REDMI,Satin Blue,64 GB
"OPPO A18 (Glowing Blue, 64 GB)","₹8,999",https://www.flipkart.com/oppo-a18-glowing-blue-64-gb/p/itm017705291347d?pid=MOBGTR5XNFTHSJTB&lid=LSTMOBGTR5XNFTHSJTBQ2FFHU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_855&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGTR5XNFTHSJTB.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,OPPO,Glacier Blue,128 GB
"REDMI 10 (Midnight Black, 64 GB)","₹10,490",https://www.flipkart.com/redmi-10-midnight-black-64-gb/p/itm093f25f65d6d4?pid=MOBGRZVFERE5BG7S&lid=LSTMOBGRZVFERE5BG7SBHZQQT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_856&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGRZVFERE5BG7S.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,REDMI,Sea Green,64 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_857&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaQ1gs-tEBoJy9nt4tKHwUPaDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Jade Black,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_858&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaQSBEY1g1cbJLB3PNIg5wT8BmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Jazzy Green,128 GB
Micromax X778,"₹1,464",https://www.flipkart.com/micromax-x778/p/itm372cb161da595?pid=MOBG6XZB4WJJ6MRJ&lid=LSTMOBG6XZB4WJJ6MRJLBL8PB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_859&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBG6XZB4WJJ6MRJ.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,Micromax,Glimmer Black,128 GB
"OPPO A17k (Navy Blue, 64 GB)","₹8,499",https://www.flipkart.com/oppo-a17k-navy-blue-64-gb/p/itmae3f2dc7e0f6e?pid=MOBGGR7N3GNZDFYG&lid=LSTMOBGGR7N3GNZDFYG5JID4K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_860&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGGR7N3GNZDFYG.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,OPPO,Ice Blue,128 GB
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_861&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaQzo_RwtX1Du9hcdsNi00GLOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Blue Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_862&otracker=browse&fm=organic&iid=en_i1GnW04sGf8oTIM8Ngqz_MfJzPzyjmr2eF1bOedZnaRN9cmh4tXC1u8FcMSA1FGUQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,SAMSUNG,Stardust Silver,256 GB
Nokia 150,"₹2,520",https://www.flipkart.com/nokia-150/p/itm6e2e9791e79c5?pid=MOBGSFECX57DKZJG&lid=LSTMOBGSFECX57DKZJGJOIDLM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_863&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGSFECX57DKZJG.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,Nokia,Glimmer Black,128 GB
"LAVA YUVA 2 PRO (LAVENDER, 64 GB)","₹7,319",https://www.flipkart.com/lava-yuva-2-pro-lavender-64-gb/p/itm5e2b5479b0c02?pid=MOBGN6ETGSY5UY2U&lid=LSTMOBGN6ETGSY5UY2UPXPGHW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_36_864&otracker=browse&fm=organic&iid=8c133111-0be9-4784-8e20-a6fa516c4674.MOBGN6ETGSY5UY2U.SEARCH&ppt=None&ppn=None&ssid=mi0gubsb680000001713048262412,LAVA,Aurora Gold,128 GB
KARBONN K531,"₹1,295",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGMEPEGVBVGPGF&lid=LSTMOBGMEPEGVBVGPGFSNDS4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_865&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGMEPEGVBVGPGF.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,KARBONN,2a,Not available
Kechaoda K55,"₹1,110",https://www.flipkart.com/kechaoda-k55/p/itm858b1efda7c80?pid=MOBGDZNBGYZ7AUKR&lid=LSTMOBGDZNBGYZ7AUKRRWHWXE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_866&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGDZNBGYZ7AUKR.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,Kechaoda,Starfrost White,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_867&otracker=browse&fm=organic&iid=en_1J47tZqak5x72bH977AxEoDxBklCUk9AJ1x7dwIAi1lqWdyVXmZbE1OLhH4UXFTWqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,REDMI,Power Black,64 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_868&otracker=browse&fm=organic&iid=en_1J47tZqak5x72bH977AxEoDxBklCUk9AJ1x7dwIAi1l8V3D9ZLjT9e9FeZZupcJjWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,SAMSUNG,Ocean Green,128 GB
"REDMI Note 10S (Frost White, 128 GB)","₹16,990",https://www.flipkart.com/redmi-note-10s-frost-white-128-gb/p/itm977f851798782?pid=MOBGAHD8FSJ5N6ZU&lid=LSTMOBGAHD8FSJ5N6ZUULAZJR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_869&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGAHD8FSJ5N6ZU.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,REDMI,Charcoal Black,128 GB
"IQOO Neo9 Pro (Conqueror Black, 256 GB)","₹37,490",https://www.flipkart.com/iqoo-neo9-pro-conqueror-black-256-gb/p/itmbadc894a42a39?pid=MOBGYG9MRJEBMP9H&lid=LSTMOBGYG9MRJEBMP9HWQ0F9C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_870&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGYG9MRJEBMP9H.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,IQOO,Ice Blue,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_871&otracker=browse&fm=organic&iid=en_1J47tZqak5x72bH977AxEoDxBklCUk9AJ1x7dwIAi1nWd58rdJnMLPS_6n62pQVnykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_872&otracker=browse&fm=organic&iid=en_1J47tZqak5x72bH977AxEoDxBklCUk9AJ1x7dwIAi1lH0EwE_CX45jWH9Qkl4XDAhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,SAMSUNG,Ash Black,128 GB
"OPPO A18 (Glowing Blue, 64 GB)","₹8,999",https://www.flipkart.com/oppo-a18-glowing-blue-64-gb/p/itm017705291347d?pid=MOBGTR5XNFTHSJTB&lid=LSTMOBGTR5XNFTHSJTBQ2FFHU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_873&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGTR5XNFTHSJTB.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,OPPO,Ink blue,128 GB
"OnePlus N20 SE (CELESTIAL BLACK, 128 GB)","₹14,279",https://www.flipkart.com/oneplus-n20-se-celestial-black-128-gb/p/itm9038741f0ec83?pid=MOBGTA8CXUQEVGHD&lid=LSTMOBGTA8CXUQEVGHDMY1EAJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_874&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGTA8CXUQEVGHD.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,OnePlus,Royal Blue,64 GB
KARBONN KX3 STAR,"₹1,043",https://www.flipkart.com/karbonn-kx3-star/p/itmba01eda13256e?pid=MOBGUZT6RUBW4TJJ&lid=LSTMOBGUZT6RUBW4TJJI7LEKR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_875&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGUZT6RUBW4TJJ.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,KARBONN,White,512 GB
"Motorola e13 (Creamy White, 64 GB)","₹6,499",https://www.flipkart.com/motorola-e13-creamy-white-64-gb/p/itmf3d07ab74c343?pid=MOBGKHNBQSZVJGZJ&lid=LSTMOBGKHNBQSZVJGZJXVIBSR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_876&otracker=browse&fm=organic&iid=3061d1d9-3ef2-4d6e-b6cd-9105517ce94a.MOBGKHNBQSZVJGZJ.SEARCH&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,Motorola,Groovy Violet,128 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_877&otracker=browse&fm=organic&iid=en_1J47tZqak5x72bH977AxEoDxBklCUk9AJ1x7dwIAi1lhfjhF2F7Z7siVwZLWvkoS1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,REDMI,Starshine Green,128 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_37_878&otracker=browse&fm=organic&iid=en_1J47tZqak5x72bH977AxEoDxBklCUk9AJ1x7dwIAi1nxxVWUa_E9xUMSENVfrqxylQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rpfjpdkcc00000001713048265367,SAMSUNG,Satin Blue,64 GB
