Phone,Price,Mobile Link,Brand,Color,Storage
"SAMSUNG Galaxy F34 5G (Electric Black, 128 GB)","₹14,999",https://www.flipkart.com/samsung-galaxy-f34-5g-electric-black-128-gb/p/itm85da260a1ae3c?pid=MOBGRZMYDDS8SBXZ&lid=LSTMOBGRZMYDDS8SBXZJUP7PL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_427&otracker=browse&fm=organic&iid=6b7184da-a292-4f22-a5f2-d65cc591e529.MOBGRZMYDDS8SBXZ.SEARCH&ppt=None&ppn=None&ssid=u71e2a0on40000001713282823248,SAMSUNG,Glimmer Black,128 GB
"POCO X6 Pro 5G (Racing Grey, 256 GB)","₹25,499",https://www.flipkart.com/poco-x6-pro-5g-racing-grey-256-gb/p/itm85f4a34189fd0?pid=MOBGWMGB59GUTVDT&lid=LSTMOBGWMGB59GUTVDTPP7DKJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_428&otracker=browse&fm=organic&iid=6b7184da-a292-4f22-a5f2-d65cc591e529.MOBGWMGB59GUTVDT.SEARCH&ppt=None&ppn=None&ssid=u71e2a0on40000001713282823248,POCO,Ice Blue,128 GB
"Nokia 5310 DS Keypad Mobile, FM Radio,Camera with Flash (8 MB RAM)","₹3,499",https://www.flipkart.com/nokia-5310-ds-keypad-mobile-fm-radio-camera-flash-8-mb-ram/p/itm3745b0a407e4b?pid=MOBFUTFZQZFY6JY9&lid=LSTMOBFUTFZQZFY6JY9TOPDVW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_429&otracker=browse&fm=organic&iid=6b7184da-a292-4f22-a5f2-d65cc591e529.MOBFUTFZQZFY6JY9.SEARCH&ppt=None&ppn=None&ssid=u71e2a0on40000001713282823248,Nokia,Blue Black,128 GB
"REDMI Note 13 Pro 5G (Midnight Black, 256 GB)","₹27,999",https://www.flipkart.com/redmi-note-13-pro-5g-midnight-black-256-gb/p/itm10831d8209fa2?pid=MOBGWFHFUZZQ8SEG&lid=LSTMOBGWFHFUZZQ8SEGS8SXPB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_430&otracker=browse&fm=organic&iid=6b7184da-a292-4f22-a5f2-d65cc591e529.MOBGWFHFUZZQ8SEG.SEARCH&ppt=None&ppn=None&ssid=u71e2a0on40000001713282823248,REDMI,Stardust Silver,256 GB
Micromax X778,"₹1,484",https://www.flipkart.com/micromax-x778/p/itm372cb161da595?pid=MOBG6XZB5ZJSHMJ2&lid=LSTMOBG6XZB5ZJSHMJ2SD8EM0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_431&otracker=browse&fm=organic&iid=6b7184da-a292-4f22-a5f2-d65cc591e529.MOBG6XZB5ZJSHMJ2.SEARCH&ppt=None&ppn=None&ssid=u71e2a0on40000001713282823248,Micromax,Glimmer Black,128 GB
"POCO X6 Pro 5G (Yellow, 256 GB)","₹25,499",https://www.flipkart.com/poco-x6-pro-5g-yellow-256-gb/p/itm46a0b51f57a68?pid=MOBGWMGBEVDXXEZC&lid=LSTMOBGWMGBEVDXXEZCOECW6Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_18_432&otracker=browse&fm=organic&iid=6b7184da-a292-4f22-a5f2-d65cc591e529.MOBGWMGBEVDXXEZC.SEARCH&ppt=None&ppn=None&ssid=u71e2a0on40000001713282823248,POCO,Aurora Gold,128 GB
"POCO C61 (Mystical Green, 64 GB)","₹6,999",https://www.flipkart.com/poco-c61-mystical-green-64-gb/p/itma4390cc3463bb?pid=MOBGYQ6BRR2CNWZB&lid=LSTMOBGYQ6BRR2CNWZBPN1IAB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_433&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGYQ6BRR2CNWZB.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,POCO,2a,Not available
Kechaoda A27,₹939,https://www.flipkart.com/kechaoda-a27/p/itmfe39duawbf8e5?pid=MOBFP8NWZZXFPWWK&lid=LSTMOBFP8NWZZXFPWWKOQQBGB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_434&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBFP8NWZZXFPWWK.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Kechaoda,Starfrost White,128 GB
"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)","₹16,999",https://www.flipkart.com/samsung-galaxy-f34-5g-orchid-violet-128-gb/p/itm520f66db57f52?pid=MOBGRZMYZBXSTBDU&lid=LSTMOBGRZMYZBXSTBDUEYFHCF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_435&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGRZMYZBXSTBDU.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,SAMSUNG,Power Black,64 GB
"REDMI A2 (Sea Green, 32 GB)","₹6,550",https://www.flipkart.com/redmi-a2-sea-green-32-gb/p/itmec8236f562403?pid=MOBGPVYATHJDTSSR&lid=LSTMOBGPVYATHJDTSSRQCVNZV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_436&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGPVYATHJDTSSR.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,REDMI,Ocean Green,128 GB
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_437&otracker=browse&fm=organic&iid=en_FI8phM1exHxcyQBuB1SllEtvqO2BwrrjdtbT2N7qEfg0ONOff39NXrXDmqTCyPqzkowP9UOgkblx6Nb6j3vYB_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,realme,Charcoal Black,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_438&otracker=browse&fm=organic&iid=en_FI8phM1exHxcyQBuB1SllEtvqO2BwrrjdtbT2N7qEfi6gA9V1p3_5OlHhQ4P0XQzy-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Nothing,Ice Blue,128 GB
HOTLINE CLASSIC 312i,₹570,https://www.flipkart.com/hotline-classic-312i/p/itm3b137dcf2da39?pid=MOBGUXEHHFMWERGA&lid=LSTMOBGUXEHHFMWERGAPWTAJT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_439&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGUXEHHFMWERGA.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,HOTLINE,Ink blue,128 GB
"Apple iPhone 13 (Green, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-green-128-gb/p/itm18a55937b2607?pid=MOBGC9VGSU9DWGJZ&lid=LSTMOBGC9VGSU9DWGJZUXUVYB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_440&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGC9VGSU9DWGJZ.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Apple,Ash Black,128 GB
itel U30 keypad Mobile|1200 mAh battery|Expandable Storage Upto 32GB,₹993,https://www.flipkart.com/itel-u30-keypad-mobile-1200-mah-battery-expandable-storage-upto-32gb/p/itm2e5e3797665af?pid=MOBGQCFXYPFQY97H&lid=LSTMOBGQCFXYPFQY97HSSGSZX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_441&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGQCFXYPFQY97H.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,itel,Ink blue,128 GB
"OPPO Reno10 5G (Silvery Grey, 256 GB)","₹32,999",https://www.flipkart.com/oppo-reno10-5g-silvery-grey-256-gb/p/itm8f29359478c6e?pid=MOBGQP3UFZA4KJYV&lid=LSTMOBGQP3UFZA4KJYVA5FVFS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_442&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGQP3UFZA4KJYV.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,OPPO,Royal Blue,64 GB
itel Ace2 Heera | King Talker | Auto Call Recording | Expendable Storage32GB,₹858,https://www.flipkart.com/itel-ace2-heera-king-talker-auto-call-recording-expendable-storage32gb/p/itm21458da53d7e1?pid=MOBGX7E7KSZTAPPH&lid=LSTMOBGX7E7KSZTAPPHRLCHEH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_443&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGX7E7KSZTAPPH.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,itel,White,512 GB
"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)","₹13,450",https://www.flipkart.com/iqoo-z6-lite-5g-with-charger-stellar-green-128-gb/p/itme03e6b5c65b08?pid=MOBGZ3DBJWXNNNHR&lid=LSTMOBGZ3DBJWXNNNHREPM4XP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_444&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGZ3DBJWXNNNHR.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,IQOO,Groovy Violet,128 GB
"itel it2163s 4.5cm,1200mAh,BT Caller,12+1 Month Warranty with 111 Days Replacement",₹927,https://www.flipkart.com/itel-it2163s-4-5cm-1200mah-bt-caller-12-1-month-warranty-111-days-replacement/p/itm10953addeb67f?pid=MOBGZDRF4XM4Z6WM&lid=LSTMOBGZDRF4XM4Z6WMFKOF5A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_445&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGZDRF4XM4Z6WM.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,itel,Starshine Green,128 GB
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWRM7SF3FH&lid=LSTMOBGWZUWRM7SF3FH8WILPE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_446&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGWZUWRM7SF3FH.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Nokia,Satin Blue,64 GB
"Honor 90 5G (Midnight Black, 512 GB)","₹27,479",https://www.flipkart.com/honor-90-5g-midnight-black-512-gb/p/itmf7d76a3bc7242?pid=MOBGTTAYU54SRZ2H&lid=LSTMOBGTTAYU54SRZ2HSLHQM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_447&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGTTAYU54SRZ2H.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Honor,Glacier Blue,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_448&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGPN55PEBUKZX2.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,SAMSUNG,Sea Green,64 GB
"Apple iPhone 13 (Midnight, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-midnight-128-gb/p/itmca361aab1c5b0?pid=MOBG6VF5Q82T3XRS&lid=LSTMOBG6VF5Q82T3XRSOXJLM9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_449&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBG6VF5Q82T3XRS.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Apple,Jade Black,128 GB
Nokia 105 DS 2020,"₹1,249",https://www.flipkart.com/nokia-105-ds-2020/p/itmb98b68a881a5d?pid=MOBFJGSJPJYH6APY&lid=LSTMOBFJGSJPJYH6APYZDSLB0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_450&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBFJGSJPJYH6APY.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Nokia,Jazzy Green,128 GB
"REDMI Note 13 Pro 5G (Midnight Black, 256 GB)","₹27,999",https://www.flipkart.com/redmi-note-13-pro-5g-midnight-black-256-gb/p/itm10831d8209fa2?pid=MOBGWFHFUZZQ8SEG&lid=LSTMOBGWFHFUZZQ8SEGS8SXPB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_451&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGWFHFUZZQ8SEG.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,REDMI,Glimmer Black,128 GB
SAMSUNG Metro 313,"₹1,789",https://www.flipkart.com/samsung-metro-313/p/itme93j4frqta6hh?pid=MOBE93J4SVDPGWYM&lid=LSTMOBE93J4SVDPGWYMQ6JCLZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_452&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBE93J4SVDPGWYM.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,SAMSUNG,Ice Blue,128 GB
"REDMI Note 13 5G (Stealth Black, 128 GB)","₹17,999",https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itmc3c15b49fe943?pid=MOBGZDPUYX7CSDWV&lid=LSTMOBGZDPUYX7CSDWVNYQHLV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_453&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGZDPUYX7CSDWV.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,REDMI,Blue Black,128 GB
Kechaoda K115,"₹1,080",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBEXFZ2VQEPTNRW&lid=LSTMOBEXFZ2VQEPTNRWTFRMEQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_454&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBEXFZ2VQEPTNRW.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Kechaoda,Stardust Silver,256 GB
LAVA A1 vibe,"₹1,087",https://www.flipkart.com/lava-a1-vibe/p/itm9abd80c5ffb5f?pid=MOBG5JYQZHBMYAQD&lid=LSTMOBG5JYQZHBMYAQDCJ3ZBQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_455&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBG5JYQZHBMYAQD.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,LAVA,Glimmer Black,128 GB
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,645",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YFSBABHVE&lid=LSTMOBGRH6YFSBABHVEUPNWLK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_19_456&otracker=browse&fm=organic&iid=95d1c9be-8e37-4ee6-9214-ae63945968aa.MOBGRH6YFSBABHVE.SEARCH&ppt=None&ppn=None&ssid=64ivjrelgg0000001713282824206,Nokia,Aurora Gold,128 GB
"realme P1 5G (Peacock Green, 128 GB)","₹15,999",https://www.flipkart.com/realme-p1-5g-peacock-green-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BEHHQ9H7X&lid=LSTMOBGYQ6BEHHQ9H7XUGYV7T&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_457&otracker=browse&fm=organic&iid=en_gPwwq2wtsl2XcpZe-aogBncVhBMzbarRuu3lDIngYbni1xAnrmVwjd213Vzpes1qkowP9UOgkblx6Nb6j3vYB_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,realme,2a,Not available
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_458&otracker=browse&fm=organic&iid=en_gPwwq2wtsl2XcpZe-aogBncVhBMzbarRuu3lDIngYbkKWYkgO7FTn3vKGncs33u-y-RydFuPrWRDQ9xVlYh5c_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Nothing,Starfrost White,128 GB
"REDMI Note 13 Pro 5G (Coral Purple, 128 GB)","₹25,999",https://www.flipkart.com/redmi-note-13-pro-5g-coral-purple-128-gb/p/itm810ee84cdaac6?pid=MOBGWFHFGWZVVYSK&lid=LSTMOBGWFHFGWZVVYSKYJV811&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_459&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGWFHFGWZVVYSK.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,REDMI,Power Black,64 GB
"SAMSUNG Galaxy F14 5G (B.A.E. Purple, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-b-a-e-purple-128-gb/p/itmdc1c60aa887ff?pid=MOBGNBFNNZER2WZW&lid=LSTMOBGNBFNNZER2WZWDG8CJ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_460&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGNBFNNZER2WZW.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,SAMSUNG,Ocean Green,128 GB
"OnePlus 12R (Cool Blue, 128 GB)","₹37,637",https://www.flipkart.com/oneplus-12r-cool-blue-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7ACPJHUBF&lid=LSTMOBGXGT7ACPJHUBFM1UHAZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_461&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGXGT7ACPJHUBF.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,OnePlus,Charcoal Black,128 GB
"Google Pixel 7a (Coral, 128 GB)","₹37,999",https://www.flipkart.com/google-pixel-7a-coral-128-gb/p/itmb4d7b100b1a4d?pid=MOBGT5F26QJYZUZS&lid=LSTMOBGT5F26QJYZUZSERFRRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_462&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGT5F26QJYZUZS.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Google,Ice Blue,128 GB
KARBONN K531,"₹1,339",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGKA2ABGFCH76N&lid=LSTMOBGKA2ABGFCH76NDAPMWY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_463&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGKA2ABGFCH76N.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,KARBONN,Ink blue,128 GB
"Apple iPhone 14 (Purple, 128 GB)","₹58,999",https://www.flipkart.com/apple-iphone-14-purple-128-gb/p/itm0b581eba85e08?pid=MOBGHWFHQFSQYBFU&lid=LSTMOBGHWFHQFSQYBFUUF0OWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_464&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGHWFHQFSQYBFU.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Apple,Ash Black,128 GB
"OnePlus 12R (Iron Gray, 128 GB)","₹38,702",https://www.flipkart.com/oneplus-12r-iron-gray-128-gb/p/itm347349f7db2f2?pid=MOBGXGT7YP8GPTGU&lid=LSTMOBGXGT7YP8GPTGUAZI7JB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_465&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGXGT7YP8GPTGU.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,OnePlus,Ink blue,128 GB
"Nothing Phone (2) (White, 512 GB)","₹38,999",https://www.flipkart.com/nothing-phone-2-white-512-gb/p/itmc1490711c3eb9?pid=MOBGZSDKJYHHV3KN&lid=LSTMOBGZSDKJYHHV3KNEMJPQM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_466&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGZSDKJYHHV3KN.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Nothing,Royal Blue,64 GB
"Apple iPhone 13 (Green, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-green-128-gb/p/itm18a55937b2607?pid=MOBGC9VGSU9DWGJZ&lid=LSTMOBGC9VGSU9DWGJZUXUVYB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_467&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGC9VGSU9DWGJZ.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Apple,White,512 GB
Jio B1 Keypad Phone (UPI) Locked Blue,"₹1,549",https://www.flipkart.com/jio-b1-keypad-phone-upi-locked-blue/p/itm21336a1a4737b?pid=MOBGVJFHMG8PFNBK&lid=LSTMOBGVJFHMG8PFNBK4EFB43&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_468&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGVJFHMG8PFNBK.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Jio,Groovy Violet,128 GB
Kechaoda K10,"₹1,035",https://www.flipkart.com/kechaoda-k10/p/itmf5wgqn5hxhnt3?pid=MOBF5YYS7GFEHZJQ&lid=LSTMOBF5YYS7GFEHZJQFNMPEN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_469&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBF5YYS7GFEHZJQ.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Kechaoda,Starshine Green,128 GB
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)","₹12,986",https://www.flipkart.com/iqoo-z6-lite-5g-without-charger-stellar-green-128-gb/p/itm88d04cfbbe289?pid=MOBGK92RVTDURMSF&lid=LSTMOBGK92RVTDURMSFOMLAS9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_470&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGK92RVTDURMSF.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,IQOO,Satin Blue,64 GB
HOTLINE CLASSIC 312i,₹570,https://www.flipkart.com/hotline-classic-312i/p/itm3b137dcf2da39?pid=MOBGUXFFDZU5F5S5&lid=LSTMOBGUXFFDZU5F5S5VSCOIL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_471&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGUXFFDZU5F5S5.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,HOTLINE,Glacier Blue,128 GB
"vivo Y16 (Steller Black, 64 GB)","₹8,875",https://www.flipkart.com/vivo-y16-steller-black-64-gb/p/itm72f3a9786718b?pid=MOBGHV2FBHPEBYMC&lid=LSTMOBGHV2FBHPEBYMCB0H4W4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_472&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGHV2FBHPEBYMC.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,vivo,Sea Green,64 GB
"REDMI A3 (Midnight Black, 128 GB)","₹7,877",https://www.flipkart.com/redmi-a3-midnight-black-128-gb/p/itm69c7435cce141?pid=MOBGZF9PUR4WPTVM&lid=LSTMOBGZF9PUR4WPTVMZ4QOAC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_473&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGZF9PUR4WPTVM.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,REDMI,Jade Black,128 GB
"Nokia 2660 Flip 4G Volte Red keypad Mobile with Dual Sim & Screen, MP3 Player","₹4,699",https://www.flipkart.com/nokia-2660-flip-4g-volte-red-keypad-mobile-dual-sim-screen-mp3-player/p/itm3b95c52c8746e?pid=MOBGH9EWF4TCC7V4&lid=LSTMOBGH9EWF4TCC7V4PVVNEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_474&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGH9EWF4TCC7V4.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Nokia,Jazzy Green,128 GB
KARBONN K531,"₹1,321",https://www.flipkart.com/karbonn-k531/p/itm82f280efc0764?pid=MOBGBF4VVQVVQ2CW&lid=LSTMOBGBF4VVQVVQ2CW6VS5OA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_475&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBGBF4VVQVVQ2CW.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,KARBONN,Glimmer Black,128 GB
Kechaoda K112,"₹1,499",https://www.flipkart.com/kechaoda-k112/p/itmf3qzutndjrsrb?pid=MOBF3MG3MPFH6RNE&lid=LSTMOBF3MG3MPFH6RNECM85RA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_20_476&otracker=browse&fm=organic&iid=96ec2738-5f21-43f6-a98c-83b8197d2f83.MOBF3MG3MPFH6RNE.SEARCH&ppt=None&ppn=None&ssid=rhv6ozljq80000001713282825169,Kechaoda,Ice Blue,128 GB
