Phone,Price,Mobile Link,Brand
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_722&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8BV0-aEFEvA3g46Xd2glUsuWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
MTR FERRARI,"₹1,350",https://www.flipkart.com/mtr-ferrari/p/itmfhg9gh4gsg2cf?pid=MOBG4S68RVZZUU5E&lid=LSTMOBG4S68RVZZUU5EIQIOBC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_723&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBG4S68RVZZUU5E.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,MTR
MTR Ferrari,"₹1,350",https://www.flipkart.com/mtr-ferrari/p/itmfhg9gh4gsg2cf?pid=MOBFHG8VDQRGJHHX&lid=LSTMOBFHG8VDQRGJHHXVTZQBH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_724&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBFHG8VDQRGJHHX.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,MTR
"REDMI Note 11S (Horizon Blue, 128 GB)","₹13,490",https://www.flipkart.com/redmi-note-11s-horizon-blue-128-gb/p/itmdaedc2c2f24e2?pid=MOBGHDXJGBQMCJFB&lid=LSTMOBGHDXJGBQMCJFBK0IRLC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_725&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGHDXJGBQMCJFB.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,REDMI
"itel A70 (Field Green, 256 GB)","₹7,490",https://www.flipkart.com/itel-a70-field-green-256-gb/p/itm445c20e8816f3?pid=MOBGXSRT7GWSRFBW&lid=LSTMOBGXSRT7GWSRFBWFGSP4S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_726&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGXSRT7GWSRFBW.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,itel
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_727&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8A1IIgEWwbOVszbvK0neiHakUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_728&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8B6bvr2LTjJquG11OhCGwwbhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
"itel S23 (Mystery White, 128 GB)","₹6,499",https://www.flipkart.com/itel-s23-mystery-white-128-gb/p/itm9640a3e2b4a63?pid=MOBGVQ8337FMCP8K&lid=LSTMOBGVQ8337FMCP8K1R8ENQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_729&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGVQ8337FMCP8K.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,itel
"itel Aura 05i|Leather Finish|4000 Mah Battery|Type C Charging Support (Glorious Orange, 32 GB)","₹5,499",https://www.flipkart.com/itel-aura-05i-leather-finish-4000-mah-battery-type-c-charging-support-glorious-orange-32-gb/p/itm4f0cfc3340fac?pid=MOBGVH4F4HJYDK2D&lid=LSTMOBGVH4F4HJYDK2DKQYK6B&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_730&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGVH4F4HJYDK2D.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,itel
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_731&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8BwklTWFpiVHIIrq1Ouk6rT1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,REDMI
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_732&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8A_W6zPPkeD-Z3pm4d24Y3FlQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
"vivo V29e 5G (Artistic Red, 256 GB)","₹27,368",https://www.flipkart.com/vivo-v29e-5g-artistic-red-256-gb/p/itmaaa634624a459?pid=MOBGSZM93HBUUCCZ&lid=LSTMOBGSZM93HBUUCCZALUZI7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_733&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGSZM93HBUUCCZ.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,vivo
"LAVA Yuva 3 with Dual Sim|5000 mAh Battery|13MP Rear Camera |Expandable Upto 512 GB (Eclipse Black, 64...","₹7,345",https://www.flipkart.com/lava-yuva-3-dual-sim-5000-mah-battery-13mp-rear-camera-expandable-upto-512-gb-eclipse-black-64-gb/p/itm5aa9629786d46?pid=MOBGY3X9GSGK4ZKF&lid=LSTMOBGY3X9GSGK4ZKF1AGFYJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_734&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGY3X9GSGK4ZKF.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,LAVA
"REDMI A3 (Lake Blue, 128 GB)","₹8,599",https://www.flipkart.com/redmi-a3-lake-blue-128-gb/p/itmf14ed78ee95ff?pid=MOBGZF9PUUFNFFFT&lid=LSTMOBGZF9PUUFNFFFTQFW8IX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_735&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGZF9PUUFNFFFT.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,REDMI
"REDMI 12C (Lavender Purple, 64 GB)","₹8,299",https://www.flipkart.com/redmi-12c-lavender-purple-64-gb/p/itm17c7073246292?pid=MOBGZH88UMCQMQHH&lid=LSTMOBGZH88UMCQMQHHHFNQUU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_736&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGZH88UMCQMQHH.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,REDMI
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_737&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8CEWV3hjYJZAlnc-s5o2e4nDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_738&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8CyC2jdYIUDb9nj2zcLdUezBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
"vivo Y02t (Cosmic Grey, 64 GB)","₹8,725",https://www.flipkart.com/vivo-y02t-cosmic-grey-64-gb/p/itma32de73fd64e1?pid=MOBGPJWPTTYSZKQH&lid=LSTMOBGPJWPTTYSZKQHQ6JHHJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_739&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGPJWPTTYSZKQH.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,vivo
"OPPO A79 5G (Glowing Green, 128 GB)","₹17,499",https://www.flipkart.com/oppo-a79-5g-glowing-green-128-gb/p/itm5c4f5a203ee1f?pid=MOBGUA2USSXFXXYB&lid=LSTMOBGUA2USSXFXXYBCWZFOB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_740&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGUA2USSXFXXYB.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,OPPO
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_741&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8DIzS8nD_zZfVNESBM4r8x9OZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_742&otracker=browse&fm=organic&iid=en_gao-QIvdbatfXf4rkv4DBJ_RvBVewi4Hkrx1fgH9g8AOQJ_CukF4aYTvusnZFzsBQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,SAMSUNG
Kechaoda K66 The Music House 4,"₹1,150",https://www.flipkart.com/kechaoda-k66-music-house-4/p/itmeqggwfcevx2ef?pid=MOBGYFMBRFU6HJSE&lid=LSTMOBGYFMBRFU6HJSEPLJNLQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_743&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGYFMBRFU6HJSE.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,Kechaoda
"LAVA Blaze (Glass Blue, 64 GB)","₹7,999",https://www.flipkart.com/lava-blaze-glass-blue-64-gb/p/itmbe44c3b1ad1a3?pid=MOBGFA7T3E3NJBSQ&lid=LSTMOBGFA7T3E3NJBSQP4JZCY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_31_744&otracker=browse&fm=organic&iid=d887fa65-0e47-47eb-8223-e1789b942e90.MOBGFA7T3E3NJBSQ.SEARCH&ppt=None&ppn=None&ssid=sm35m4aqfk0000001713044821983,LAVA
Phone,Price,Mobile Link,Brand,Color
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_1&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0mnUd0JHNuMo4iZGHbeyVdhUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Nothing,Nothing Phone (2a) 5G (Black
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_2&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0lr8Kh6DvUJj5j34eN9ueLpPYUGIjUOADVcPXDZVgj3UvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,REDMI,REDMI 13C (Starfrost White
"Motorola G34 5G (Ocean Green, 128 GB)","₹11,999",https://www.flipkart.com/motorola-g34-5g-ocean-green-128-gb/p/itm6b1a33b9d9191?pid=MOBGUFK4TZ2CJYHJ&lid=LSTMOBGUFK4TZ2CJYHJPBUF6M&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_1_3&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4TZ2CJYHJ.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Motorola,Motorola G34 5G (Ocean Green
"Motorola G34 5G (Charcoal Black, 128 GB)","₹11,999",https://www.flipkart.com/motorola-g34-5g-charcoal-black-128-gb/p/itmcf3922f5c94b2?pid=MOBGUFK4QPQMAA2S&lid=LSTMOBGUFK4QPQMAA2SCAYBBS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_4&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4QPQMAA2S.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Motorola,Motorola G34 5G (Charcoal Black
"Motorola G34 5G (Ice Blue, 128 GB)","₹11,999",https://www.flipkart.com/motorola-g34-5g-ice-blue-128-gb/p/itmc36bacc1f7bb0?pid=MOBGUFK4P2H9CY7Y&lid=LSTMOBGUFK4P2H9CY7Y4FYWMH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_5&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4P2H9CY7Y.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Motorola,Motorola G34 5G (Ice Blue
"MOTOROLA g24 Power (Ink blue, 128 GB)","₹8,999",https://www.flipkart.com/motorola-g24-power-ink-blue-128-gb/p/itm38450b60d2af2?pid=MOBGUFK4RNVPCG3M&lid=LSTMOBGUFK4RNVPCG3MCW1WFP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_6&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4RNVPCG3M.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,MOTOROLA,MOTOROLA g24 Power (Ink blue
"MOTOROLA g24 Power (Ink blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g24-power-ink-blue-128-gb/p/itmecab4a01b8aaf?pid=MOBGUFK4UBP7ZTXJ&lid=LSTMOBGUFK4UBP7ZTXJ6TV61J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_7&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4UBP7ZTXJ.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,MOTOROLA,MOTOROLA g24 Power (Ink blue
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_8&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0mIpdAgO_lkN7WHbEXjStQBQp-asJH5MfYQ-5BYgyKFk33Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"MOTOROLA G04 (Satin Blue, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-satin-blue-64-gb/p/itmf126d16fff1b9?pid=MOBGUFK4X5AEBBDE&lid=LSTMOBGUFK4X5AEBBDEF89KFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_9&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4X5AEBBDE.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,MOTOROLA,MOTOROLA G04 (Satin Blue
"MOTOROLA G04 (Sea Green, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-sea-green-64-gb/p/itma5e47013b85f7?pid=MOBGUFK4HDHHKJPP&lid=LSTMOBGUFK4HDHHKJPPCWIVJB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_10&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4HDHHKJPP.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,MOTOROLA,MOTOROLA G04 (Sea Green
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_11&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0lic-tZ9gSD9RKP43PDbC10e05x9p5jEa_OAK0p2SlWQuvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_12&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0l2hBkryDvfGiM4HMZ7dlHXxSJWgYi9VlCXxevwpu4KCmaRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g24-power-glacier-blue-128-gb/p/itm766650509967e?pid=MOBGUFK4FEVX2D5T&lid=LSTMOBGUFK4FEVX2D5TYKGLO6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_13&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4FEVX2D5T.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,MOTOROLA,MOTOROLA g24 Power (Glacier Blue
"OnePlus Nord CE 3 Lite 5G (Chromatic Gray, 256 GB)","₹19,426",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-chromatic-gray-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ45PS4AQ7BA&lid=LSTMOBGZJ45PS4AQ7BANJ5XF3&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_14&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGZJ45PS4AQ7BA.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,OnePlus,OnePlus Nord CE 3 Lite 5G (Chromatic Gray
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 256 GB)","₹19,419",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-256-gb/p/itm2cd5a4e659035?pid=MOBGZJ3ZFQ8AKKRS&lid=LSTMOBGZJ3ZFQ8AKKRS488YYT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_15&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGZJ3ZFQ8AKKRS.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,OnePlus,OnePlus Nord CE 3 Lite 5G (Pastel Lime
"OnePlus Nord CE 3 Lite 5G (Pastel Lime, 128 GB)","₹17,499",https://www.flipkart.com/oneplus-nord-ce-3-lite-5g-pastel-lime-128-gb/p/itm2cd5a4e659035?pid=MOBGZJ3WM5SGTGVZ&lid=LSTMOBGZJ3WM5SGTGVZIOJLVZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_16&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGZJ3WM5SGTGVZ.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,OnePlus,OnePlus Nord CE 3 Lite 5G (Pastel Lime
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_17&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0lrIyvl_SmI7cEAGR5fxaU_B5-aRppkgDwG2QWURTateK8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,REDMI,REDMI 12 5G (Jade Black
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_18&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0ngqSTviBocuiVNKYvaxOmWB1gctVj8zXD1ISPv_29gWvKSJvID5C-RdFfAlzwDiqI%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"Motorola G34 5G (Ice Blue, 128 GB)","₹10,999",https://www.flipkart.com/motorola-g34-5g-ice-blue-128-gb/p/itm0f6b45af1c0f0?pid=MOBGUFK4ZX2ZHMTQ&lid=LSTMOBGUFK4ZX2ZHMTQPDILZF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_19&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGUFK4ZX2ZHMTQ.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Motorola,Motorola G34 5G (Ice Blue
"Motorola Edge 40 Neo (Black Beauty, 128 GB)","₹22,999",https://www.flipkart.com/motorola-edge-40-neo-black-beauty-128-gb/p/itm01cc46d96a79f?pid=MOBGQFX6JGTWFSGD&lid=LSTMOBGQFX6JGTWFSGDTXTCZS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_20&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGQFX6JGTWFSGD.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,Motorola,Motorola Edge 40 Neo (Black Beauty
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_21&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0kVBGyAegUrLBdfofg6pubRn2yEpSKCztiofy5m_5be2csrgPW5YLzJU0_H6_RHKR0%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,SAMSUNG,SAMSUNG Galaxy A15 5G (Blue Black
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_22&otracker=browse&fm=organic&iid=en_LbAmVjqVzRzWuOiOQMfTQCrG8V8RBCbBj2Sf4plK_0mrqwNF0qpLlMRa60eZCO6mRxiN0zJiustx6AjJNKC62MDbPjpExlWhmpgUQnOg2ao%3D&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,SAMSUNG,SAMSUNG Galaxy F54 5G (Stardust Silver
"vivo T2x 5G (Glimmer Black, 128 GB)","₹12,999",https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUF389GDMP&lid=LSTMOBGZBFUF389GDMPYKMTEO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_23&otracker=browse&fm=organic&iid=2dc56929-679b-4429-ab57-e9331a7f47e9.MOBGZBFUF389GDMP.SEARCH&ppt=None&ppn=None&ssid=a3bb3a0deo0000001713045928020,vivo,vivo T2x 5G (Glimmer Black
