Phone,Price,Mobile Link,Brand,Color,Storage
"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹8,999",https://www.flipkart.com/motorola-g24-power-glacier-blue-128-gb/p/itm981de8de27246?pid=MOBGUFK4BDFF37GG&lid=LSTMOBGUFK4BDFF37GGSDO3HT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_46&otracker=browse&fm=organic&iid=3ad28be6-9854-4cde-b0e5-6c6b463f7351.MOBGUFK4BDFF37GG.SEARCH&ppt=None&ppn=None&ssid=tq2h805urk0000001713283636332,MOTOROLA,Stardust Silver,256 GB
"Apple iPhone 15 (Black, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-15-black-128-gb/p/itm6ac6485515ae4?pid=MOBGTAGPTB3VS24W&lid=LSTMOBGTAGPTB3VS24WVZNSC6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=3ad28be6-9854-4cde-b0e5-6c6b463f7351.MOBGTAGPTB3VS24W.SEARCH&ppt=None&ppn=None&ssid=tq2h805urk0000001713283636332,Apple,Glimmer Black,128 GB
"Motorola g84 5G (Viva Magenta, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-viva-magenta-256-gb/p/itmed938e33ffdf5?pid=MOBGQFX672GDDQAQ&lid=LSTMOBGQFX672GDDQAQ5UMDBM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=3ad28be6-9854-4cde-b0e5-6c6b463f7351.MOBGQFX672GDDQAQ.SEARCH&ppt=None&ppn=None&ssid=tq2h805urk0000001713283636332,Motorola,Aurora Gold,128 GB
"POCO M6 5G (Orion Blue, 128 GB)","₹9,299",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itm1227ec8698a77?pid=MOBGW9FEDGZ3GAKT&lid=LSTMOBGW9FEDGZ3GAKTOKMUXN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGW9FEDGZ3GAKT.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,POCO,2a,Not available
"vivo T2x 5G (Glimmer Black, 128 GB)","₹11,999",https://www.flipkart.com/vivo-t2x-5g-glimmer-black-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGZBFUZDW5JHYW&lid=LSTMOBGZBFUZDW5JHYWRCDY5W&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGZBFUZDW5JHYW.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,vivo,Starfrost White,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=en_G7RMMNHOmoVsK0kbojpc9-M7oilqRZsDQ5k-c4IQ-4Wh88a-CgyEvfHr86OFnDNAUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,Nothing,Power Black,64 GB
"vivo T2x 5G (Black Gladiator, 128 GB)","₹12,999",https://www.flipkart.com/vivo-t2x-5g-black-gladiator-128-gb/p/itmcb8f0f6a85d5d?pid=MOBGXZG9A9UCT35A&lid=LSTMOBGXZG9A9UCT35AGNETW4&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGXZG9A9UCT35A.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,vivo,Ocean Green,128 GB
"REDMI A2 (Classic Black, 64 GB)","₹5,299",https://www.flipkart.com/redmi-a2-classic-black-64-gb/p/itm93a82cd23ef97?pid=MOBGRHB6XAEUADQB&lid=LSTMOBGRHB6XAEUADQB6UKL5S&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGRHB6XAEUADQB.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,REDMI,Charcoal Black,128 GB
"REDMI 13C (Starshine Green, 128 GB)","₹8,699",https://www.flipkart.com/redmi-13c-starshine-green-128-gb/p/itme7ab29fdab2f8?pid=MOBGW4HKWHMZ2XMD&lid=LSTMOBGW4HKWHMZ2XMDR8WXUL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGW4HKWHMZ2XMD.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,REDMI,Ice Blue,128 GB
"Apple iPhone 15 (Pink, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-15-pink-128-gb/p/itm7579ed94ca647?pid=MOBGTAGPNMZA5PU5&lid=LSTMOBGTAGPNMZA5PU5MHAHWI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGTAGPNMZA5PU5.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,Apple,Ink blue,128 GB
"Motorola g84 5G (Marshmallow Blue, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-marshmallow-blue-256-gb/p/itm7807a599d2202?pid=MOBGQFX6CNRYHFGF&lid=LSTMOBGQFX6CNRYHFGFCPKTXR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGQFX6CNRYHFGF.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,Motorola,Ash Black,128 GB
"MOTOROLA G04 (Sunrise Orange, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-sunrise-orange-64-gb/p/itm4fb15fb244a2b?pid=MOBGUFK4NYZHCY9V&lid=LSTMOBGUFK4NYZHCY9VGYAV1A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGUFK4NYZHCY9V.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,MOTOROLA,Ink blue,128 GB
"MOTOROLA G04 (Concord Black, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-concord-black-64-gb/p/itm1466484dd2cea?pid=MOBGUFK4HPBEUCFH&lid=LSTMOBGUFK4HPBEUCFHHMCZAP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGUFK4HPBEUCFH.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,MOTOROLA,Royal Blue,64 GB
"POCO C65 (Pastel Blue, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-pastel-blue-128-gb/p/itm1586ff4fb1c2b?pid=MOBGVVTXZESSZY4W&lid=LSTMOBGVVTXZESSZY4WVAOO2Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGVVTXZESSZY4W.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,POCO,White,512 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGYBAVFGJGMQGY.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,SAMSUNG,Groovy Violet,128 GB
"realme C51 (Mint Green, 128 GB)","₹9,499",https://www.flipkart.com/realme-c51-mint-green-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYH4CHK2YS&lid=LSTMOBGU8PYH4CHK2YSZCGIEN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGU8PYH4CHK2YS.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,realme,Starshine Green,128 GB
"realme C51 (Carbon Black, 128 GB)","₹9,499",https://www.flipkart.com/realme-c51-carbon-black-128-gb/p/itm0e93bcb87927f?pid=MOBGU8PYQNEGCN7H&lid=LSTMOBGU8PYQNEGCN7HTPPHJT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGU8PYQNEGCN7H.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,realme,Satin Blue,64 GB
"vivo T3 5G (Crystal Flake, 128 GB)","₹19,999",https://www.flipkart.com/vivo-t3-5g-crystal-flake-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VN2J3GM45&lid=LSTMOBGYT3VN2J3GM45WDN9RR&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGYT3VN2J3GM45.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,vivo,Glacier Blue,128 GB
"realme C51 (Carbon Black, 64 GB)","₹7,999",https://www.flipkart.com/realme-c51-carbon-black-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGZ7HQMEZD&lid=LSTMOBGSQGGZ7HQMEZDQMM5MX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGSQGGZ7HQMEZD.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,realme,Sea Green,64 GB
"realme C51 (Mint Green, 64 GB)","₹7,999",https://www.flipkart.com/realme-c51-mint-green-64-gb/p/itm0e93bcb87927f?pid=MOBGSQGGC7NY4PXC&lid=LSTMOBGSQGGC7NY4PXCOCBP4E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGSQGGC7NY4PXC.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,realme,Jade Black,128 GB
"realme 12x 5G (Woodland Green, 128 GB)","₹13,499",https://www.flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BETBWFTDH&lid=LSTMOBGYQ6BETBWFTDHJLSPJZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGYQ6BETBWFTDH.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,realme,Jazzy Green,128 GB
"Motorola G34 5G (Charcoal Black, 128 GB)","₹10,999",https://www.flipkart.com/motorola-g34-5g-charcoal-black-128-gb/p/itm357c0dba433c3?pid=MOBGUFK494PA7H5Z&lid=LSTMOBGUFK494PA7H5ZSSVXQV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGUFK494PA7H5Z.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,Motorola,Glimmer Black,128 GB
"vivo T3 5G (Cosmic Blue, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZTWB3LH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGYT3VJDYMMFTZ.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,vivo,Ice Blue,128 GB
"vivo T3 5G (Crystal Flake, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSSF9XVQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGYT3VT78XZHKS.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,vivo,Blue Black,128 GB
"vivo T3 5G (Cosmic Blue, 128 GB)","₹19,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VZAAFCC8S&lid=LSTMOBGYT3VZAAFCC8SVBGHHP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGYT3VZAAFCC8S.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,vivo,Stardust Silver,256 GB
"POCO M6 5G (Galactic Black, 128 GB)","₹9,299",https://www.flipkart.com/poco-m6-5g-galactic-black-128-gb/p/itmd464653b7b5c9?pid=MOBGW9FEHEYNW7ZR&lid=LSTMOBGW9FEHEYNW7ZRAFXOX8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGW9FEHEYNW7ZR.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,POCO,Glimmer Black,128 GB
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹9,999",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itmdd5c70c99f5b2?pid=MOBGRNZ3534YGMDR&lid=LSTMOBGRNZ3534YGMDRKLKLEM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=06368531-67fd-4c6c-8522-cf8eb63c3c58.MOBGRNZ3534YGMDR.SEARCH&ppt=None&ppn=None&ssid=92hscbg82o0000001713283638416,POCO,Aurora Gold,128 GB
"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g24-power-glacier-blue-128-gb/p/itm766650509967e?pid=MOBGUFK4FEVX2D5T&lid=LSTMOBGUFK4FEVX2D5TYKGLO6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGUFK4FEVX2D5T.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,MOTOROLA,2a,Not available
"POCO C65 (Matte Black, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itm8ea3d87aa6c0c?pid=MOBGVVTXAFHYHDZS&lid=LSTMOBGVVTXAFHYHDZSK9U3D1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGVVTXAFHYHDZS.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,POCO,Starfrost White,128 GB
"Motorola G34 5G (Ice Blue, 128 GB)","₹10,999",https://www.flipkart.com/motorola-g34-5g-ice-blue-128-gb/p/itm0f6b45af1c0f0?pid=MOBGUFK4ZX2ZHMTQ&lid=LSTMOBGUFK4ZX2ZHMTQPDILZF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGUFK4ZX2ZHMTQ.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Motorola,Power Black,64 GB
"realme 12x 5G (Woodland Green, 128 GB)","₹14,999",https://www.flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6B7WKC4SVZ&lid=LSTMOBGYQ6B7WKC4SVZNEZRW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGYQ6B7WKC4SVZ.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,realme,Ocean Green,128 GB
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=en_ttOF-_1E82UhBOXpwXeMKl7JXbyRoBqHTG14kSiWTExeo9eXBMDZCVmHp7IVPHunUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Nothing,Charcoal Black,128 GB
"realme 12x 5G (Twilight Purple, 128 GB)","₹14,999",https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BVK8HYMAG&lid=LSTMOBGYQ6BVK8HYMAGXL2LRY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGYQ6BVK8HYMAG.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,realme,Ice Blue,128 GB
"realme C53 (Champion Gold, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBYVV7IY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGTEVGHM9ZPZBB.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,realme,Ink blue,128 GB
"realme C53 (Champion Black, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUNSRWPW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGTEVGGM7CTGXU.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,realme,Ash Black,128 GB
"SAMSUNG Galaxy M14 5G (Icy Silver, 128 GB)","₹12,168",https://www.flipkart.com/samsung-galaxy-m14-5g-icy-silver-128-gb/p/itme53601886b5d9?pid=MOBGZWRQNHGDF7SA&lid=LSTMOBGZWRQNHGDF7SA7XRZTC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGZWRQNHGDF7SA.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,SAMSUNG,Ink blue,128 GB
"POCO C51 - Locked with Airtel Prepaid (Royal Blue, 64 GB)","₹4,999",https://www.flipkart.com/poco-c51-locked-airtel-prepaid-royal-blue-64-gb/p/itm795e693024fbb?pid=MOBGQTDP5DGSNS7Q&lid=LSTMOBGQTDP5DGSNS7QW964PY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGQTDP5DGSNS7Q.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,POCO,Royal Blue,64 GB
"POCO M6 5G (Polaris Green, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-polaris-green-128-gb/p/itme030edda18194?pid=MOBGXTV9ZDZUQBHR&lid=LSTMOBGXTV9ZDZUQBHRZRCSRG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGXTV9ZDZUQBHR.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,POCO,White,512 GB
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,199",https://www.flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1e2206f816463?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYTVJXGPL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGQFVGYU2F5CYT.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Nokia,Groovy Violet,128 GB
"POCO M6 5G (Orion Blue, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itmfe2d9e94498f8?pid=MOBGW9FEVTYQKK6M&lid=LSTMOBGW9FEVTYQKK6MGKMRFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGW9FEVTYQKK6M.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,POCO,Starshine Green,128 GB
"realme C53 (Champion Gold, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,realme,Satin Blue,64 GB
"Infinix SMART 8 (Galaxy White, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-galaxy-white-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HKPFCMQNR&lid=LSTMOBGWV5HKPFCMQNRHXLSXC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGWV5HKPFCMQNR.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Infinix,Glacier Blue,128 GB
"Motorola Edge 40 Neo (Black Beauty, 128 GB)","₹22,999",https://www.flipkart.com/motorola-edge-40-neo-black-beauty-128-gb/p/itm01cc46d96a79f?pid=MOBGQFX6JGTWFSGD&lid=LSTMOBGQFX6JGTWFSGDTXTCZS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGQFX6JGTWFSGD.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Motorola,Sea Green,64 GB
"realme C53 (Champion Black, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-black-64-gb/p/itm5df90168ecd05?pid=MOBGQY93HQSAGAXG&lid=LSTMOBGQY93HQSAGAXGQEKU9E&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_89&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGQY93HQSAGAXG.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,realme,Jade Black,128 GB
"SAMSUNG Galaxy F14 5G (GOAT Green, 128 GB)","₹9,490",https://www.flipkart.com/samsung-galaxy-f14-5g-goat-green-128-gb/p/itm538a06ee7dc98?pid=MOBGNBFN6EZTDAPU&lid=LSTMOBGNBFN6EZTDAPU7HAR6Q&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_90&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGNBFN6EZTDAPU.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,SAMSUNG,Jazzy Green,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_91&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGYBAVBQ86QKJT.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,SAMSUNG,Glimmer Black,128 GB
"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)","₹35,999",https://www.flipkart.com/motorola-edge-50-pro-5g-125w-charger-luxe-lavender-256-gb/p/itm3281f9ac32d1a?pid=MOBGXFXY2SBHGSVN&lid=LSTMOBGXFXY2SBHGSVNUNNNTJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_92&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGXFXY2SBHGSVN.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Motorola,Ice Blue,128 GB
"POCO M6 Pro 5G (Power Black, 128 GB)","₹9,999",https://www.flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itm5b122ff13027f?pid=MOBGRNZ3FX5XNR2T&lid=LSTMOBGRNZ3FX5XNR2TILGJYM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_93&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGRNZ3FX5XNR2T.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,POCO,Blue Black,128 GB
"Infinix SMART 8 HD (Crystal Green, 64 GB)","₹6,499",https://www.flipkart.com/infinix-smart-8-hd-crystal-green-64-gb/p/itm709d885ba6ac1?pid=MOBGVAPXGPFUDHYK&lid=LSTMOBGVAPXGPFUDHYKXUDYPL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_94&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGVAPXGPFUDHYK.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Infinix,Stardust Silver,256 GB
"Infinix SMART 8 (Shiny Gold, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-shiny-gold-128-gb/p/itmb5696a34ad441?pid=MOBGWV5H9XEBFU4H&lid=LSTMOBGWV5H9XEBFU4H3X8LJ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_95&otracker=browse&fm=organic&iid=cf5f77ca-83a8-459e-a6e3-395331a28192.MOBGWV5H9XEBFU4H.SEARCH&ppt=None&ppn=None&ssid=kkq0i0g67k0000001713283640311,Infinix,Glimmer Black,128 GB
