Phone,Price,Mobile Link,Brand,Color
"REDMI 13c 5G (Startrail Green, 256 GB)","₹13,536",https://www.flipkart.com/redmi-13c-5g-startrail-green-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7ZG3ZFUQP&lid=LSTMOBGW6S7ZG3ZFUQPKHOGVY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_315&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGW6S7ZG3ZFUQP.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Power Black,64 GB
"POCO X6 Neo 5G (Martian Orange, 256 GB)","₹17,999",https://www.flipkart.com/poco-x6-neo-5g-martian-orange-256-gb/p/itm4257d01051fff?pid=MOBGYQ6BZDTVUEBZ&lid=LSTMOBGYQ6BZDTVUEBZYFUMLX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_316&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGYQ6BZDTVUEBZ.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,POCO,Ocean Green,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_317&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4nwpuIHJS0jDSAmx_7sqgvHqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Charcoal Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_318&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4lFwSs2sva-I6th-5li3hEzWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Ice Blue,128 GB
"realme 12x 5G (Woodland Green, 128 GB)","₹11,999",https://www.flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BAHX7GWPD&lid=LSTMOBGYQ6BAHX7GWPDAOYHGR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_319&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGYQ6BAHX7GWPD.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,realme,Ink blue,128 GB
"REDMI 12 (Jade Black, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-jade-black-128-gb/p/itmb7050ec01c09f?pid=MOBGRMFKTHKQSJEG&lid=LSTMOBGRMFKTHKQSJEGQK3FM2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_320&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGRMFKTHKQSJEG.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Ash Black,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_321&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4k6nBgKRkt2ZYA2MnX0saUEykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy S23 Ultra 5G (Cream, 256 GB)","₹92,999",https://www.flipkart.com/samsung-galaxy-s23-ultra-5g-cream-256-gb/p/itm322ed1a040dec?pid=MOBGMFFX44FGHNHV&lid=LSTMOBGMFFX44FGHNHVKDIBNL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_322&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4nDf4hguXzKwbEkPIdkLejcXDAaRdsMKhsWy2ry9GyTcfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Royal Blue,64 GB
I Kall K100,₹699,https://www.flipkart.com/i-kall-k100/p/itm3fa8e764f8127?pid=MOBFM2T6N6YRSTTS&lid=LSTMOBFM2T6N6YRSTTS6VB5WZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_323&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBFM2T6N6YRSTTS.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,I,White,512 GB
"REDMI Note 13 5G (Prism Gold, 256 GB)","₹19,392",https://www.flipkart.com/redmi-note-13-5g-prism-gold-256-gb/p/itm82475e073eb2e?pid=MOBGXFFKZGRH6UTS&lid=LSTMOBGXFFKZGRH6UTSYWXLFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_324&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGXFFKZGRH6UTS.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Groovy Violet,128 GB
"realme 12x 5G (Twilight Purple, 128 GB)","₹11,999",https://www.flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BK9WHKQFS&lid=LSTMOBGYQ6BK9WHKQFSOMM8LT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_325&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGYQ6BK9WHKQFS.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,realme,Starshine Green,128 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_326&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGS9QU7QVWUWRD.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Satin Blue,64 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_327&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4kMGZJRcg2O7Fnpd7PW97KqLkOCTC_3lYUZYanPQ3sXhPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Glacier Blue,128 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_328&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4k3klxOSFKJJyOwymK-7rwETh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Sea Green,64 GB
"REDMI 12 (Jade Black, 128 GB)","₹9,499",https://www.flipkart.com/redmi-12-jade-black-128-gb/p/itm7b10fd42f78b2?pid=MOBGRMFKKDQ2A3V4&lid=LSTMOBGRMFKKDQ2A3V4AQH4CR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_329&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGRMFKKDQ2A3V4.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Jade Black,128 GB
"Infinix HOT 40i (Starlit Black, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starlit-black-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHWQGSK9RQ&lid=LSTMOBGXZGHWQGSK9RQPEMLHU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_330&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGXZGHWQGSK9RQ.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,Infinix,Jazzy Green,128 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_331&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4kLj3XiPQGbSHbvExQVwW6aV0ILSuqfEnxhcaxbAxM0w_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Glimmer Black,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_332&otracker=browse&fm=organic&iid=en_erpeeJcunPyQJZ7UFj1jay7yhZXtuYRmwOHewGewY4mBvjykEaXrGVQx6h0a6sThyKTENfhObrp10Wqh60K0qfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Ice Blue,128 GB
Nokia 105 SS 2023,"₹1,273",https://www.flipkart.com/nokia-105-ss-2023/p/itm269eaa8f63618?pid=MOBGPRVDFGRC3GFG&lid=LSTMOBGPRVDFGRC3GFGUZGHGY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_333&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGPRVDFGRC3GFG.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,Nokia,Blue Black,128 GB
SAMSUNG GT-E1215,"₹1,259",https://www.flipkart.com/samsung-gt-e1215/p/itmc3b5119c0f7db?pid=MOBDADMTTV7HXGTF&lid=LSTMOBDADMTTV7HXGTFGYHD1K&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_334&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBDADMTTV7HXGTF.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,SAMSUNG,Stardust Silver,256 GB
"Apple iPhone 14 Plus (Starlight, 128 GB)","₹65,999",https://www.flipkart.com/apple-iphone-14-plus-starlight-128-gb/p/itmc922ddc8af349?pid=MOBGHWFHVCB2YZYR&lid=LSTMOBGHWFHVCB2YZYRBDOEVN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_335&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGHWFHVCB2YZYR.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,Apple,Glimmer Black,128 GB
"REDMI Note 13 5G (Arctic White, 256 GB)","₹19,398",https://www.flipkart.com/redmi-note-13-5g-arctic-white-256-gb/p/itm82475e073eb2e?pid=MOBGXFFMY54GVFCJ&lid=LSTMOBGXFFMY54GVFCJ4LYFIQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_14_336&otracker=browse&fm=organic&iid=1ad4f645-0d98-4d7d-8969-3697485ea4df.MOBGXFFMY54GVFCJ.SEARCH&ppt=None&ppn=None&ssid=c5jsw66wcg0000001713048122460,REDMI,Aurora Gold,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_337&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgWZfZDlF6hudJILvB019xAIqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,REDMI,2a,Not available
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_338&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgV47kY2Q2c6QuqEez_rPDAoWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Starfrost White,128 GB
"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)","₹13,900",https://www.flipkart.com/iqoo-z6-lite-5g-with-charger-stellar-green-128-gb/p/itme03e6b5c65b08?pid=MOBGZ3DBJWXNNNHR&lid=LSTMOBGZ3DBJWXNNNHREPM4XP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_339&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGZ3DBJWXNNNHR.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,IQOO,Power Black,64 GB
"realme 12 Pro 5G (Navigator Beige, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGYQ6BVDHRJRSG&lid=LSTMOBGYQ6BVDHRJRSGDKJZZD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_340&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGYQ6BVDHRJRSG.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,realme,Ocean Green,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_341&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgVOjgIj8KAh9P1WDPf-0whEykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,Xiaomi,Charcoal Black,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_342&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgXJn6TiYiPeZmojk1eqQ8fBhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Ice Blue,128 GB
"Nokia 110 Dual Sim, Keypad Mobile with Wireless FM Radio, Bluetooth and Rear Camera","₹1,649",https://www.flipkart.com/nokia-110-dual-sim-keypad-mobile-wireless-fm-radio-bluetooth-rear-camera/p/itmafe53a2faf91a?pid=MOBGRH6YFSBABHVE&lid=LSTMOBGRH6YFSBABHVEQHY4MI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_343&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGRH6YFSBABHVE.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,Nokia,Ink blue,128 GB
"Infinix HOT 40i (Starlit Black, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starlit-black-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHWQGSK9RQ&lid=LSTMOBGXZGHWQGSK9RQPEMLHU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_344&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGXZGHWQGSK9RQ.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,Infinix,Ash Black,128 GB
"REDMI 10 Power (Power Black, 128 GB)","₹9,980",https://www.flipkart.com/redmi-10-power-power-black-128-gb/p/itm97f5d2ec83588?pid=MOBGHDXFYKKZFZGV&lid=LSTMOBGHDXFYKKZFZGVVMTREX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_345&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGHDXFYKKZFZGV.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,REDMI,Ink blue,128 GB
"realme C53 (Champion Black, 128 GB)","₹8,999",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGQY9378PDVDDC&lid=LSTMOBGQY9378PDVDDC216OJI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_346&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGQY9378PDVDDC.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,realme,Royal Blue,64 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_347&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgWIA74uTVY1JX7MeFqThocU1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,REDMI,White,512 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_348&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgV-pnLFa8_EIiWVHVJFI98xlQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Groovy Violet,128 GB
Nokia 106,"₹1,399",https://www.flipkart.com/nokia-106/p/itmf0b0223c4ec8b?pid=MOBGRH6YEGJTZQAY&lid=LSTMOBGRH6YEGJTZQAYK935E5&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_349&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGRH6YEGJTZQAY.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,Nokia,Starshine Green,128 GB
"LAVA Blaze (Glass Black, 64 GB)","₹5,948",https://www.flipkart.com/lava-blaze-glass-black-64-gb/p/itmbe44c3b1ad1a3?pid=MOBGEUHVHACP42QV&lid=LSTMOBGEUHVHACP42QVSOGXJF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_350&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGEUHVHACP42QV.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,LAVA,Satin Blue,64 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_351&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgUl_ZQqbVogArSyope50if9DiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Glacier Blue,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_352&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgW3to4bjtKZjR09TRgpavSwBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Sea Green,64 GB
"IQOO Z7 Pro 5G (Graphite Matte, 256 GB)","₹24,842",https://www.flipkart.com/iqoo-z7-pro-5g-graphite-matte-256-gb/p/itm483b74cd6f587?pid=MOBGTBFHY3K5EMWZ&lid=LSTMOBGTBFHY3K5EMWZG1LCWL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_353&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGTBFHY3K5EMWZ.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,IQOO,Jade Black,128 GB
"REDMI A2 (Classic Black, 64 GB)","₹7,499",https://www.flipkart.com/redmi-a2-classic-black-64-gb/p/itmc697c31ccda00?pid=MOBGZF9PVHGK6KNJ&lid=LSTMOBGZF9PVHGK6KNJ5LWLVU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_354&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGZF9PVHGK6KNJ.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,REDMI,Jazzy Green,128 GB
"realme Narzo 70 Pro 5G (Glass Gold, 256 GB)","₹20,042",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MRKJYQUKGN&lid=LSTMOBGZ5MRKJYQUKGNOQAU0G&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_355&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGZ5MRKJYQUKGN.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,realme,Glimmer Black,128 GB
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWENQGEQEQ&lid=LSTMOBGWZUWENQGEQEQELG2KS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_356&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGWZUWENQGEQEQ.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,Nokia,Ice Blue,128 GB
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_357&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgXBpy44l2cR0EdebzTy-T_yOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Blue Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_358&otracker=browse&fm=organic&iid=en_Yz0ZxOZecWe_4nyVQuu8m832DGtAYCLaepR7f3WcFgVMzpFrkCy5OzYCzcmdznpjQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,SAMSUNG,Stardust Silver,256 GB
"itel A70 (Briiliant Gold, 256 GB)","₹7,499",https://www.flipkart.com/itel-a70-briiliant-gold-256-gb/p/itm02e4f2755f541?pid=MOBGYPZNZH8QSUCF&lid=LSTMOBGYPZNZH8QSUCFHHCDFV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_359&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGYPZNZH8QSUCF.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,itel,Glimmer Black,128 GB
"IQOO Z7 Pro 5G (Blue Lagoon, 256 GB)","₹24,884",https://www.flipkart.com/iqoo-z7-pro-5g-blue-lagoon-256-gb/p/itm483b74cd6f587?pid=MOBGTBFFZMJHZYNT&lid=LSTMOBGTBFFZMJHZYNTIA1JMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_360&otracker=browse&fm=organic&iid=43d9a8e7-ed53-456d-9d7d-8ee30128be72.MOBGTBFFZMJHZYNT.SEARCH&ppt=None&ppn=None&ssid=b591pemvb40000001713048123913,IQOO,Aurora Gold,128 GB
