Phone,Price,Mobile Link,Rating
"vivo T3 5G (Cosmic Blue, 256 GB)","₹21,999",https://www.flipkart.com/vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZTWB3LH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_5_120&otracker=browse&fm=organic&iid=a9396e37-50d5-4695-a1e3-66139bcc533f.MOBGYT3VJDYMMFTZ.SEARCH&ppt=None&ppn=None&ssid=lxsp3wehxs0000001713053084133,4.4
"realme C55 (Rainforest, 128 GB)","₹13,999",https://www.flipkart.com/realme-c55-rainforest-128-gb/p/itm054283d14c56e?pid=MOBGNBYJPF2DEADS&lid=LSTMOBGNBYJPF2DEADSUWHGW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_173&otracker=browse&fm=organic&iid=cf6cb43e-13e1-4939-a9bf-21945c948e65.MOBGNBYJPF2DEADS.SEARCH&ppt=None&ppn=None&ssid=tnnrvuhbhs0000001713053089369,4.4
"realme 12 Pro 5G (Navigator Beige, 128 GB)","₹24,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-128-gb/p/itmcc78f150eeabd?pid=MOBGWH8S46ZD2ZGH&lid=LSTMOBGWH8S46ZD2ZGHOFJ8VN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_179&otracker=browse&fm=organic&iid=cf6cb43e-13e1-4939-a9bf-21945c948e65.MOBGWH8S46ZD2ZGH.SEARCH&ppt=None&ppn=None&ssid=tnnrvuhbhs0000001713053089369,4.4
"realme C55 (Rainy Night, 64 GB)","₹8,999",https://www.flipkart.com/realme-c55-rainy-night-64-gb/p/itm054283d14c56e?pid=MOBGNBYJXR9BTBFT&lid=LSTMOBGNBYJXR9BTBFTO9NHKK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_8_190&otracker=browse&fm=organic&iid=cf6cb43e-13e1-4939-a9bf-21945c948e65.MOBGNBYJXR9BTBFT.SEARCH&ppt=None&ppn=None&ssid=tnnrvuhbhs0000001713053089369,4.4
"Nothing Phone (2a) 5G (White, 256 GB)","₹25,999",https://www.flipkart.com/nothing-phone-2a-5g-white-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQS9NC2DH2P&lid=LSTMOBGVMQS9NC2DH2PC9VIBX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_193&otracker=browse&fm=organic&iid=63dc067d-52ac-43be-9187-89fe30393d6d.MOBGVMQS9NC2DH2P.SEARCH&ppt=None&ppn=None&ssid=2yoaimdtww0000001713053091307,4.4
"Nothing Phone (2a) 5G (Black, 256 GB)","₹25,999",https://www.flipkart.com/nothing-phone-2a-5g-black-256-gb/p/itm85c6bca5edadc?pid=MOBGVMQSVVE7CEAB&lid=LSTMOBGVMQSVVE7CEABNFJTAI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_195&otracker=browse&fm=organic&iid=63dc067d-52ac-43be-9187-89fe30393d6d.MOBGVMQSVVE7CEAB.SEARCH&ppt=None&ppn=None&ssid=2yoaimdtww0000001713053091307,4.4
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_199&otracker=browse&fm=organic&iid=63dc067d-52ac-43be-9187-89fe30393d6d.MOBGVMQSZWSCFFWT.SEARCH&ppt=None&ppn=None&ssid=2yoaimdtww0000001713053091307,4.4
"realme C55 (Rainforest, 128 GB)","₹13,999",https://www.flipkart.com/realme-c55-rainforest-128-gb/p/itm054283d14c56e?pid=MOBGNBYJPF2DEADS&lid=LSTMOBGNBYJPF2DEADSUWHGW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_9_216&otracker=browse&fm=organic&iid=63dc067d-52ac-43be-9187-89fe30393d6d.MOBGNBYJPF2DEADS.SEARCH&ppt=None&ppn=None&ssid=2yoaimdtww0000001713053091307,4.4
"realme 12 Pro 5G (Navigator Beige, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-navigator-beige-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SSGEEZRDA&lid=LSTMOBGWH8SSGEEZRDAM6ZCMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_223&otracker=browse&fm=organic&iid=d4188916-7e33-478a-be8e-ab88c1f22961.MOBGWH8SSGEEZRDA.SEARCH&ppt=None&ppn=None&ssid=ozmtqvvoio0000001713053092903,4.4
"realme 12 Pro 5G (Submarine Blue, 256 GB)","₹26,999",https://www.flipkart.com/realme-12-pro-5g-submarine-blue-256-gb/p/itmcc78f150eeabd?pid=MOBGWH8SBYXG332N&lid=LSTMOBGWH8SBYXG332NJ3OT7D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_10_224&otracker=browse&fm=organic&iid=d4188916-7e33-478a-be8e-ab88c1f22961.MOBGWH8SBYXG332N.SEARCH&ppt=None&ppn=None&ssid=ozmtqvvoio0000001713053092903,4.4
