Phone,Price,Mobile Link,Brand,Color
"IQOO Z7 Pro 5G (Blue Lagoon, 256 GB)","₹24,884",https://www.flipkart.com/iqoo-z7-pro-5g-blue-lagoon-256-gb/p/itm483b74cd6f587?pid=MOBGTBFFZMJHZYNT&lid=LSTMOBGTBFFZMJHZYNTIA1JMA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_15_360&otracker=browse&fm=organic&iid=523c1dee-775e-4ba7-b6c5-a9082d457909.MOBGTBFFZMJHZYNT.SEARCH&ppt=None&ppn=None&ssid=pg8vhozqbk0000001713047343887,IQOO,Aurora Gold
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_361&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnN-wu0Tvc-Jhh8meGEpTI6VqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,REDMI,2a) 5G (Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_362&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnMRqZcs499ViyaUv883ssvvWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Starfrost White
"Tecno Spark Go 2024 (Gravity Black, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-gravity-black-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEGTSVEZ6TJ&lid=LSTMOBGXYEGTSVEZ6TJLGUGID&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_363&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGXYEGTSVEZ6TJ.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,Tecno,Power Black
"Tecno Spark Go 2024 (Mystery White, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-mystery-white-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEEQBXGMQZH&lid=LSTMOBGXYEEQBXGMQZHYUKKDZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_364&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGXYEEQBXGMQZH.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,Tecno,Ocean Green
"Tecno Spark Go 2024 (Magic Skin Green, 128 GB)","₹7,399",https://www.flipkart.com/tecno-spark-go-2024-magic-skin-green-128-gb/p/itmafa216c7c0efb?pid=MOBGXYEM6JM5PTEX&lid=LSTMOBGXYEM6JM5PTEXDVZEFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_365&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGXYEM6JM5PTEX.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,Tecno,Charcoal Black
"IQOO Z7s 5G (Norway Blue, 128 GB)","₹15,900",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPVH5JJZ4JBSC&lid=LSTMOBGPVH5JJZ4JBSCQF37KZ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_366&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGPVH5JJZ4JBSC.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,IQOO,Ice Blue
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_367&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnM5y0DUZTC-A9AJtcYtcG9WykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,Xiaomi,Ink blue
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_368&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnOUHCP-H9URTbtxq78YLck3hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Ash Black
"REDMI 10 Power (Power Black, 128 GB)","₹9,980",https://www.flipkart.com/redmi-10-power-power-black-128-gb/p/itm97f5d2ec83588?pid=MOBGHDXFYKKZFZGV&lid=LSTMOBGHDXFYKKZFZGVVMTREX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_369&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGHDXFYKKZFZGV.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,REDMI,Ink blue
"REDMI Note 11 (Horizon Blue, 128 GB)","₹11,225",https://www.flipkart.com/redmi-note-11-horizon-blue-128-gb/p/itm5cc0b8e0001d9?pid=MOBGHDXJVF6QJMJD&lid=LSTMOBGHDXJVF6QJMJDIODFAK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_370&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGHDXJVF6QJMJD.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,REDMI,Royal Blue
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_371&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnODXxqg6HW0Rk-sNu6AF6UT1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,REDMI,White
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_372&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnMJX2eONGpPyAgIvhfZCe3LlQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Groovy Violet
"REDMI Note 13 5G (Prism Gold, 128 GB)","₹16,934",https://www.flipkart.com/redmi-note-13-5g-prism-gold-128-gb/p/itm82475e073eb2e?pid=MOBGXYWXMQEFE9VH&lid=LSTMOBGXYWXMQEFE9VHWNJ9UE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_373&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGXYWXMQEFE9VH.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,REDMI,Starshine Green
"itel P40 Plus (Icy Cyan, 128 GB)","₹6,895",https://www.flipkart.com/itel-p40-plus-icy-cyan-128-gb/p/itm87211ca9aeb8a?pid=MOBGUSWEHCJQDMDZ&lid=LSTMOBGUSWEHCJQDMDZXGZVLY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_374&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGUSWEHCJQDMDZ.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,itel,Satin Blue
"IQOO Z7S 5G (Norway Blue, 128 GB)","₹17,800",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPUD6Z7X6YPHT&lid=LSTMOBGPUD6Z7X6YPHTVX1GTA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_375&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGPUD6Z7X6YPHT.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,IQOO,Glacier Blue
"realme Narzo 70 Pro 5G (Glass Green, 256 GB)","₹20,489",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-green-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MGZY6HXZWC&lid=LSTMOBGZ5MGZY6HXZWCYMWYRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_376&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGZ5MGZY6HXZWC.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,realme,Sea Green
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_377&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnMO8p8rIPSjqAn4J4aO6IDyDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Jade Black
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_378&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnM98q7vVxxmbKFpmRxxsl8RBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Jazzy Green
"IQOO Z7s 5G (?Pacific Night, 128 GB)","₹16,400",https://www.flipkart.com/iqoo-z7s-5g-pacific-night-128-gb/p/itmd271c852acda8?pid=MOBGPYGMXWYFYPMX&lid=LSTMOBGPYGMXWYFYPMXBC7JS0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_379&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGPYGMXWYFYPMX.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,IQOO,Glimmer Black
"realme Narzo 70 Pro 5G (Glass Gold, 256 GB)","₹20,285",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-256-gb/p/itm5f12ccbe8d955?pid=MOBGZ5MRKJYQUKGN&lid=LSTMOBGZ5MRKJYQUKGNLJATFC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_380&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGZ5MRKJYQUKGN.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,realme,Ice Blue
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_381&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnM4OnSeRoNxPtWcyw-Vg55mOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Blue Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_382&otracker=browse&fm=organic&iid=en_1Ehx9rAvILj6txYRjJ8PYQXBwyJn6L9RwikuDpjdAnOoghG7FBE_3xa76MhIbkw6QbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,SAMSUNG,Stardust Silver
"REDMI A2 (Classic Black, 64 GB)","₹7,499",https://www.flipkart.com/redmi-a2-classic-black-64-gb/p/itmc697c31ccda00?pid=MOBGZF9PVHGK6KNJ&lid=LSTMOBGZF9PVHGK6KNJ5LWLVU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_383&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGZF9PVHGK6KNJ.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,REDMI,Glimmer Black
Nokia 105 Classic with Charger,"₹1,099",https://www.flipkart.com/nokia-105-classic-charger/p/itmce67f340bc3c1?pid=MOBGWZUWRM7SF3FH&lid=LSTMOBGWZUWRM7SF3FH8WILPE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_16_384&otracker=browse&fm=organic&iid=f83bbfe5-2911-471c-b2aa-9d4d8bd86cab.MOBGWZUWRM7SF3FH.SEARCH&ppt=None&ppn=None&ssid=ipuaawa0g00000001713047345114,Nokia,Aurora Gold
"REDMI Note 13 5G (Stealth Black, 128 GB)","₹17,999",https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itmc3c15b49fe943?pid=MOBGZDPUYX7CSDWV&lid=LSTMOBGZDPUYX7CSDWVNYQHLV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_385&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGZDPUYX7CSDWV.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,REDMI,2a) 5G (Black
Kechaoda K115,"₹1,069",https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBGN26HBEU5QHSH&lid=LSTMOBGN26HBEU5QHSH5OBHQ9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_386&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGN26HBEU5QHSH.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,Kechaoda,Starfrost White
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_387&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rweRrxgetkrLUrQ9fbc9ufQNqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,REDMI,Power Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_388&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwfVUFFiZsE9osKnMqvnptVCWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,SAMSUNG,Ocean Green
"Apple iPhone 13 (Blue, 128 GB)","₹52,999",https://www.flipkart.com/apple-iphone-13-blue-128-gb/p/itm6c601e0a58b3c?pid=MOBG6VF5SMXPNQHG&lid=LSTMOBG6VF5SMXPNQHGTJUCOX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_389&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBG6VF5SMXPNQHG.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,Apple,Charcoal Black
Micromax X818,"₹1,555",https://www.flipkart.com/micromax-x818/p/itmf4ecd9e0919ca?pid=MOBG6XZBBGUEFGH5&lid=LSTMOBG6XZBBGUEFGH5KQ5C8J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_390&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBG6XZBBGUEFGH5.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,Micromax,Ice Blue
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_391&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwdv8BAMuA_2fcw_B4qDVnhEykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,Xiaomi,Ink blue
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_392&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwfGehd5rGGwRB08vceIngh_hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,SAMSUNG,Ash Black
"POCO X6 5G (Snowstorm White, 512 GB)","₹22,999",https://www.flipkart.com/poco-x6-5g-snowstorm-white-512-gb/p/itm702c7cefff09f?pid=MOBGWMGBEXPKZSRG&lid=LSTMOBGWMGBEXPKZSRGOI3Z67&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_393&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGWMGBEXPKZSRG.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,POCO,Ink blue
"realme Narzo 70 Pro 5G (Glass Gold, 128 GB)","₹18,843",https://www.flipkart.com/realme-narzo-70-pro-5g-glass-gold-128-gb/p/itm5f12ccbe8d955?pid=MOBGZ5M6PATZHMTP&lid=LSTMOBGZ5M6PATZHMTPK6FHS8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_394&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGZ5M6PATZHMTP.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,realme,Royal Blue
BlackZone ECO X,"₹1,569",https://www.flipkart.com/blackzone-eco-x/p/itm1d6de6859ba89?pid=MOBFPY9HX7AS9HNN&lid=LSTMOBFPY9HX7AS9HNNFBZXDU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_395&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBFPY9HX7AS9HNN.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,BlackZone,White
KARBONN Jumbo K9,"₹1,314",https://www.flipkart.com/karbonn-jumbo-k9/p/itm17b5c12bc3f48?pid=MOBDYBGBJHVZD2DX&lid=LSTMOBDYBGBJHVZD2DXWD2FRN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_396&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBDYBGBJHVZD2DX.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,KARBONN,Groovy Violet
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_397&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwdUofaI28PdnTNqdRVOzjtA1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,REDMI,Starshine Green
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_398&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwfghEG9g1-mhIP8iXVxL4R3lQN8UmZpY79IEFiWgo-wSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,SAMSUNG,Satin Blue
"Motorola Edge 40 (Viva Magenta, 256 GB)","₹26,999",https://www.flipkart.com/motorola-edge-40-viva-magenta-256-gb/p/itm05e373bd204cb?pid=MOBGPJZABN3GPDZ7&lid=LSTMOBGPJZABN3GPDZ7NLCAGR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_399&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGPJZABN3GPDZ7.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,Motorola,Glacier Blue
"IQOO Z7s 5G (Norway Blue, 128 GB)","₹14,856",https://www.flipkart.com/iqoo-z7s-5g-norway-blue-128-gb/p/itmd271c852acda8?pid=MOBGPVH5JJZ4JBSC&lid=LSTMOBGPVH5JJZ4JBSCFTKDEX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_400&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGPVH5JJZ4JBSC.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,IQOO,Sea Green
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_401&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwd6T1tD1NOcrdvz2GiTMxLxDiQL9T68n3DkVu69V5jBrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,SAMSUNG,Jade Black
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_402&otracker=browse&fm=organic&iid=en_OIQrgG9-DMMILEuBFy_ntcyfnW-6iSd4FIeKnVb3rwe_2TZZWSb_jjzssAE3ixZFBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,SAMSUNG,Jazzy Green
Nokia 105 SS 2023,"₹1,332",https://www.flipkart.com/nokia-105-ss-2023/p/itm269eaa8f63618?pid=MOBGQ3YMZZQ6H7AH&lid=LSTMOBGQ3YMZZQ6H7AHKMECMM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_403&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGQ3YMZZQ6H7AH.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,Nokia,Glimmer Black
"POCO X6 5G (Mirror Black, 512 GB)","₹22,999",https://www.flipkart.com/poco-x6-5g-mirror-black-512-gb/p/itmd1c94878edbeb?pid=MOBGWMGBMAYAEN5R&lid=LSTMOBGWMGBMAYAEN5RYEBIZ0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_404&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGWMGBMAYAEN5R.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,POCO,Ice Blue
"POCO X6 Pro 5G (Yellow, 256 GB)","₹25,499",https://www.flipkart.com/poco-x6-pro-5g-yellow-256-gb/p/itm46a0b51f57a68?pid=MOBGWMGBEVDXXEZC&lid=LSTMOBGWMGBEVDXXEZCOECW6Y&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_405&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGWMGBEVDXXEZC.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,POCO,Blue Black
"SAMSUNG Galaxy F04 (Jade Purple, 64 GB)","₹7,999",https://www.flipkart.com/samsung-galaxy-f04-jade-purple-64-gb/p/itm0934dc56a1df7?pid=MOBGKY2VTP3XETBR&lid=LSTMOBGKY2VTP3XETBRJKXEIM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_17_406&otracker=browse&fm=organic&iid=36234aa0-3984-4907-bb4d-a651475bdda0.MOBGKY2VTP3XETBR.SEARCH&ppt=None&ppn=None&ssid=7eo3gv7kdc0000001713047347141,SAMSUNG,Stardust Silver
